base_cake,truffle_type,primary_flavor,secondary_flavor,color_group,line,rate
Tiramisu,Chocolate Outer,Doughnut,Banana,Amethyst,Q,0.43978889446156694
Tiramisu,Chocolate Outer,Doughnut,Banana,Amethyst,Q,0.7492030195625766
Tiramisu,Chocolate Outer,Doughnut,Banana,Amethyst,Q,0.4650639310528987
Tiramisu,Chocolate Outer,Doughnut,Banana,Amethyst,Q,0.22620136370510252
Tiramisu,Chocolate Outer,Doughnut,Banana,Amethyst,Q,0.6486373471294871
Tiramisu,Chocolate Outer,Doughnut,Banana,Amethyst,Q,0.557739831145919
Tiramisu,Chocolate Outer,Doughnut,Banana,Amethyst,Q,0.3855165307500249
Tiramisu,Chocolate Outer,Doughnut,Banana,Amethyst,Q,0.4016039302409054
Tiramisu,Chocolate Outer,Doughnut,Banana,Amethyst,Q,0.6708663125391165
Tiramisu,Chocolate Outer,Doughnut,Banana,Amethyst,Q,0.25989461716297374
Tiramisu,Chocolate Outer,Doughnut,Banana,Amethyst,Q,0.37463572663231215
Tiramisu,Chocolate Outer,Doughnut,Banana,Amethyst,Q,0.2257486079288022
Tiramisu,Chocolate Outer,Doughnut,Banana,Amethyst,Q,0.6940716641627314
Tiramisu,Chocolate Outer,Doughnut,Banana,Amethyst,Q,0.6463533631298719
Tiramisu,Chocolate Outer,Doughnut,Banana,Amethyst,Q,0.2641462205318949
Tiramisu,Chocolate Outer,Doughnut,Banana,Amethyst,Q,0.23791189226254086
Tiramisu,Chocolate Outer,Doughnut,Banana,Amethyst,Q,0.2395479735046757
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.4606377990046678
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.8080556338117664
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.4329727054467205
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.35674634605926314
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.6220488603973153
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.4006406446627209
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.6024776645302108
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.46821660011834676
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.8071332142958028
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.775665786113419
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.5287073867722764
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.35739923768449144
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.36107946029708654
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.49404977550269313
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.375747306523049
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.4358028544737175
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.3706339567334621
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.4317230453034148
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.40448001047150994
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.5203060224443952
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.5907559482246023
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.4070278048142374
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.37334015481931876
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.37469561216542074
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.4273814585217701
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.47367629907227454
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.7605277301441669
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.3771212040024993
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.3925074086035897
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.36579699766508755
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.5276326590582018
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.38881879704083006
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.6659163923667943
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.38267553315632136
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.3597189330268474
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.37341739749291336
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.390626684979773
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.62759686189169
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.6574452848617308
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.6497036291783129
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.3655185857806745
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.47610689948929463
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.35433129987541584
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.36035638671317294
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.4409534999961042
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.43414033311748407
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.5999329534586471
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.5808734207998659
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.7632532944359675
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.4266444686096115
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.8024946640738728
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.42644515347279827
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.44126651820408597
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.4693854608928715
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.44796128568565524
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.35484193666008523
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.4109466931912054
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.42800186774110127
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.5382317925150716
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.6297052163276717
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.38304426003866593
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.4478899138130017
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.46878538048491386
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.7440943873081443
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.6556469616794645
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.4108328406213791
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.3982463681721118
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.562787629443149
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.48865234585880757
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.4696042501487718
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.6087283366599048
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,1.001581343098348
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.3668665520079504
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.5731878020115476
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.4686195390365832
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.4356752187616132
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.5653385217440587
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.9484602317929038
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.3938695534604091
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,1.3534236181340524
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.5613879194412845
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.8428414233199396
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.8047681596825993
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.413636563351185
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.7253233007221074
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.673905656854115
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.355231571815051
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.6204180549243979
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.5009177388424366
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.3689539733292417
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.8323436384854164
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.43968352770541896
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.4959599485569595
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.9352071405223439
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.7322742216484712
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.4331220948048169
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.49994943495525174
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.4081118060552829
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.3644695843235289
Cheese,Candy Outer,Cheesecake,Pear,Taupe,R,0.4880566336150697
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.1448492983759277
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.01736004005400615
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.05586323486560592
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.015036830403495752
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.39102119996662316
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.18447595661567434
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.13733472475491887
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.3042101293984536
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.08673724044902804
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.12933336906971366
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.1933392111290516
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.11453868299693058
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.6239861040128447
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.0743240152747635
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.30984871800149927
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.028137905272310495
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.10075459782526983
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.19160567657931443
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.0360585637775673
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.21057586799274786
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.1709589455765292
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.012071230524953996
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.25025064137100067
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.3148164374104841
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.23860243196260578
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.15936867735537147
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.04640337331480628
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.11097449842290935
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.14433909677833479
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.01488099971956968
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.8975239258447323
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.06900522331029466
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.18842667829704118
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.17138567692647172
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.10010821701900753
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.504918535603081
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.012144140033868572
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.18922835158265844
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.04323172756396601
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.25330133921868014
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.1937094549463017
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.18688962288134803
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.03260052322702807
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.07675516431320006
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.9918889358128608
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.14950332565556373
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.4926033598622881
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.22687557427378235
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.2327456370506195
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.012211638488250284
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.035426258010856145
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.25168901986486164
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.18584020192535977
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.5955392042514075
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.05393356215032431
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.28325821446446164
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.2855624676436508
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.021581982325024472
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.32849406494576094
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.5458475867425189
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.01672998116227007
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.13053064616795346
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.21028144057068354
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.1213264419702068
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.03193586567122663
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.15713836821960847
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.0764451395713532
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.17233007209482015
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.12841268984006943
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.016951391565880186
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.26637665234454844
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.1773594139270711
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.29399760435936023
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.2726429681147603
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.11532912971232304
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.026430429423392948
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.21205035954549029
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.1920951553022417
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.057574340014353964
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.12068229122777675
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.06246486103205169
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.17729562438533508
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.047535695303380705
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.33372287457640565
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.4263736798840265
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.18382799453261095
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.14191660352497526
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.6038549720799958
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.257792231570415
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.021250924313048897
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.05603545597155552
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.04373893632995001
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.31678528329256683
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.0519100704327697
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.19117810142776703
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.12177792205610755
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.4683419003784908
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.31361621695505604
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.1110931844582444
Butter,Candy Outer,Orange,Cucumber,Rose,R,0.2795147334879634
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9632061454658754
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8687214532338867
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9464265813475751
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8836285229768663
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8432245529705485
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8491101589485537
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.907796521278353
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8551379416163312
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9368527132047016
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.920716622013349
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,1.0439514175455276
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9005839157376696
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8296310453150275
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,1.3682249286881785
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9146221952217957
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8312946773412361
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8917516268542136
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9869526304594937
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8267659977869756
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9400499863205034
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9279730968548345
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9150283776396684
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8730386775990533
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,1.0919243465962762
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.825851900483134
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.881601140743084
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,1.0613715401639985
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8282412089755872
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8458824335780065
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8883928667233372
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8607542687798359
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8260737681076427
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,1.1279332027262021
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,1.1616284655879998
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9479081160344557
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8723713171219766
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8708388617447894
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9659013772623609
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8540443950696744
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8297522492673408
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,1.0224940998104146
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8281441079027781
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8239793575456289
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8883618539195237
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9618827174440663
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9911262946401795
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9553275139555651
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9117568150342278
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8494547754364576
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9633098049774801
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8495263121200172
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.867773959684992
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9892589447718063
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9001026166193006
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8397862728098541
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8373557275568067
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8333178944737197
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8369757534952922
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8339699658945058
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8536297089746128
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8472735653780027
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8841339027124806
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8598641650469266
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8693740845947591
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,1.0670073173909649
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9431095682271118
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,1.0236630142866316
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8529370319364824
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9643286915852263
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,1.3149499396246345
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,1.0966773069600755
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8552963519084507
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8764089516051773
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9590005905017415
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,1.0004609589926121
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8949294457091406
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.907197023470355
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9436818785649758
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9093859442046552
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.833300094925528
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,1.007788452229883
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8263133101301577
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9368674808573545
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8369853520335071
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9476824475943478
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8253166355389491
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9063296395414495
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8366750761396403
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8612390594154661
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8729166961695922
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8353884698123151
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8294394644024174
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,1.0275223126560553
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.826548067380311
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8284985767282593
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.9071120004995243
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8351788513664579
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8676909712812376
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.8450138286845181
Sponge,Chocolate Outer,Black Licorice,Whipped Cream,Olive,Q,0.834312354100125
Cheese,Jelly Filled,Kettle Corn,Passion Fruit,Rose,R,0.2738207934393633
Cheese,Jelly Filled,Kettle Corn,Passion Fruit,Rose,R,0.5337296392064074
Cheese,Jelly Filled,Kettle Corn,Passion Fruit,Rose,R,0.06741007644622249
Cheese,Jelly Filled,Kettle Corn,Passion Fruit,Rose,R,0.42715832213369176
Cheese,Jelly Filled,Kettle Corn,Passion Fruit,Rose,R,-0.10548476647715715
Cheese,Jelly Filled,Kettle Corn,Passion Fruit,Rose,R,0.1020160420580116
Cheese,Jelly Filled,Kettle Corn,Passion Fruit,Rose,R,0.318224926444854
Cheese,Jelly Filled,Kettle Corn,Passion Fruit,Rose,R,-0.019058857309161348
Cheese,Jelly Filled,Kettle Corn,Passion Fruit,Rose,R,0.34384632322336156
Cheese,Jelly Filled,Kettle Corn,Passion Fruit,Rose,R,0.07548604760902594
