product,base_cake,truffle_type,primary_flavor,secondary_flavor,color_group,rate_kg_per_hr,cost_usd_per_kg,price_usd_per_kg,ebit_per_kg,ebit_per_hr,kg_produced
PouCanCreHazCit,Pound,Candy Outer,Cream Soda,Hazelnut,Citrine,0.16657590531403993,0.7700748698508423,1.7659740646541122,0.9958991948032699,0.1658928099758781,1574.5204633227174
PouCanOraBlaOpa,Pound,Candy Outer,Orange,Black Currant,Opal,0.4208865453476941,1.9611222877437915,2.3543459827827156,0.39322369503892407,0.16550256255378795,621.6881766075354
PouCanRasEggOli,Pound,Candy Outer,Raspberry Ginger Ale,Egg Nog,Olive,0.35569026149792954,1.6178150572087195,2.081366557204575,0.46355149999585543,0.1648807542512833,732.8767071566855
PouCanCocWilTau,Pound,Candy Outer,Coconut,Wild Cherry Cream,Taupe,0.4867826774093222,1.9677341911545785,2.3055808264412336,0.33784663528665515,0.16445788967856878,534.1368318192547
PouChoBavDilBla,Pound,Chocolate Outer,Bavarian Cream,Dill Pickle,Black,0.2723276265664433,1.7077566476265176,2.3096742580880734,0.6019176104615558,0.16391879424554046,951.6340608079784
PouJelGinKiwTau,Pound,Jelly Filled,Gingersnap,Kiwi,Taupe,0.2522446357945122,1.6815277250650054,2.330250192781385,0.6487224677163796,0.16363676260083537,1025.6327204265122
PouCanDilMojCit,Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.21604237679959046,0.7684338004371568,1.5225696965734428,0.754135896136286,0.1629253114311723,1192.2917568252049
PouChoBavDilBla,Pound,Chocolate Outer,Bavarian Cream,Dill Pickle,Black,0.1571572367130259,1.2742441083065184,2.3096742580880734,1.035430149781555,0.1627253411490237,1637.0190554219853
PouCanCreHazCit,Pound,Candy Outer,Cream Soda,Hazelnut,Citrine,0.16175827670361484,0.759996080459028,1.7659740646541122,1.0059779841950842,0.1627252651251731,1590.4550681760393
PouCanRasEggOli,Pound,Candy Outer,Raspberry Ginger Ale,Egg Nog,Olive,0.30004258843181875,1.5409003500082947,2.081366557204575,0.5404662071962802,0.1621628797670996,854.4791555264393
PouCanCheButAme,Pound,Candy Outer,Cherry Cola,Butter Rum,Amethyst,0.613580154050684,1.8869344905416305,2.1511977120953465,0.26426322155371595,0.16214666819085907,417.80117125418985
PouCanOraBlaOpa,Pound,Candy Outer,Orange,Black Currant,Opal,0.2386110176738468,1.6765536023217107,2.3543459827827156,0.6777923804610049,0.16172872967337953,1071.5923644570105
PouCanRasEggOli,Pound,Candy Outer,Raspberry Ginger Ale,Egg Nog,Olive,0.41782491915231257,1.6943826427628759,2.081366557204575,0.3869839144416991,0.16169152276484838,611.8230594468417
PouCanCreHazCit,Pound,Candy Outer,Cream Soda,Hazelnut,Citrine,0.1617797020590171,0.7694985928781048,1.7659740646541122,0.9964754717760074,0.16120950493304098,1575.4315594365123
PouCanDilMojCit,Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.2347386747870508,0.8359499206480658,1.5225696965734428,0.6866197759253769,0.16117621628330475,1085.548510690507
PouCanCocWilTau,Pound,Candy Outer,Coconut,Wild Cherry Cream,Taupe,0.23229051628317424,1.6125329307546292,2.3055808264412336,0.6930478956866044,0.16098845349800883,1095.7113927949968
PouCanRasEggOli,Pound,Candy Outer,Raspberry Ginger Ale,Egg Nog,Olive,0.2724052518069249,1.491580519922978,2.081366557204575,0.5897860372815971,0.16066081399790183,932.4539968779986
PouJelKetMixCit,Pound,Jelly Filled,Kettle Corn,Mixed Berry,Citrine,0.17772549896541895,0.8318809621284979,1.7354072488415266,0.9035262867130287,0.16057966013444522,1428.4785397990777
PouJelManRocOpa,Pound,Jelly Filled,Mango,Rock and Rye,Opal,0.3897795892565062,1.9443642401877,2.3562851280467623,0.41192088785906233,0.16055835447588065,651.2485104802962
PouCanCreHazCit,Pound,Candy Outer,Cream Soda,Hazelnut,Citrine,0.16238704008506902,0.7777926128892626,1.7659740646541122,0.9881814517648496,0.16046786101906033,1562.318681849182
PouCanCocWilTau,Pound,Candy Outer,Coconut,Wild Cherry Cream,Taupe,0.2988944716104922,1.769643152303823,2.3055808264412336,0.5359376741374107,0.16018880792745752,847.3195273158431
PouCanCheButAme,Pound,Candy Outer,Cherry Cola,Butter Rum,Amethyst,0.4732525900934133,1.8127830508820315,2.1511977120953465,0.338414661213315,0.16015561494478628,535.0348829974168
PouCanRasEggOli,Pound,Candy Outer,Raspberry Ginger Ale,Egg Nog,Olive,0.28531039192573604,1.5206164010998449,2.081366557204575,0.5607501561047301,0.15998784681065822,886.5481568872203
PouCanDilMojCit,Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.22936843655569875,0.8259783869258719,1.5225696965734428,0.6965913096475709,0.15977605961214997,1101.3135439169957
PouCanCreHazCit,Pound,Candy Outer,Cream Soda,Hazelnut,Citrine,0.16213323993872014,0.7808747967542078,1.7659740646541122,0.9850992678999044,0.15971733596587276,1557.4457372857134
PouCanCreHazCit,Pound,Candy Outer,Cream Soda,Hazelnut,Citrine,0.16185541925027672,0.7812164445492316,1.7659740646541122,0.9847576201048807,0.15938835746198018,1556.9055908057073
PouJelKetMixCit,Pound,Jelly Filled,Kettle Corn,Mixed Berry,Citrine,0.17087696340936834,0.8126514642093159,1.7354072488415266,0.9227557846322108,0.15767770644638124,1458.880450083938
PouJelWilManTau,Pound,Jelly Filled,Wild Cherry Cream,Mango,Taupe,0.28170520409418,1.3275271335038359,1.8864937228639138,0.5589665893600779,0.15746379713750844,883.7283309933842
PouCanDilMojCit,Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.20741179660542675,0.7642428518986232,1.5225696965734428,0.7583268446748196,0.15728593326812873,1198.9176626087285
PouCanIriPeaCit,Pound,Candy Outer,Irish Cream,Pear,Citrine,0.35162707134201754,1.2996857484117077,1.7466884297439973,0.4470026813322896,0.15717824371890213,706.7129611012942
PouCanDilMojCit,Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.20802383801041469,0.7675980073218698,1.5225696965734428,0.754971689251573,0.15705210838731834,1193.613148960062
PouCanOraBlaOpa,Pound,Candy Outer,Orange,Black Currant,Opal,0.33517035769080894,1.8885177649147034,2.3543459827827156,0.4658282178680122,0.15613181040529373,736.4762068827913
PouJelGinKiwTau,Pound,Jelly Filled,Gingersnap,Kiwi,Taupe,0.2668006644132458,1.7451484839061957,2.330250192781385,0.5851017088751893,0.15610552467722602,925.0480556227998
PouCanDilMojCit,Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.2071454773961109,0.7700745460864188,1.5225696965734428,0.752495150487024,0.1558759671858929,1189.6977316333468
PouJelManRocOpa,Pound,Jelly Filled,Mango,Rock and Rye,Opal,0.2754827567257899,1.790656656002684,2.3562851280467623,0.5656284720440783,0.1558208907612991,894.2607931792643
PouChoBavDilBla,Pound,Chocolate Outer,Bavarian Cream,Dill Pickle,Black,0.20960252174122027,1.5678333231305346,2.3096742580880734,0.7418409349575388,0.15549173069796468,1172.8533758397477
PouCanRasEggOli,Pound,Candy Outer,Raspberry Ginger Ale,Egg Nog,Olive,0.2624768437911933,1.4906100563178506,2.081366557204575,0.5907565008867244,0.1550599018018767,933.9883035760623
PouCanDilMojCit,Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.20737650956883127,0.7759078877338492,1.5225696965734428,0.7466618088395935,0.15484011974550485,1180.4751960179362
PouChoBavDilBla,Pound,Chocolate Outer,Bavarian Cream,Dill Pickle,Black,0.2142325397338974,1.5877884883585216,2.3096742580880734,0.7218857697295518,0.1546514218469213,1141.3041827442978
PouCanCheButAme,Pound,Candy Outer,Cherry Cola,Butter Rum,Amethyst,0.3179452947576529,1.6652575069887317,2.1511977120953465,0.48594020510661484,0.15450240174721694,768.2733361811241
PouCanOraBlaOpa,Pound,Candy Outer,Orange,Black Currant,Opal,0.2299822697675976,1.6830187184366217,2.3543459827827156,0.6713272643460939,0.1543933680111867,1061.3709909748322
PouJelManRocOpa,Pound,Jelly Filled,Mango,Rock and Rye,Opal,0.207662393753316,1.61293833826245,2.3562851280467623,0.7433467897843122,0.15436517375545325,1175.2341381216336
PouJelManRocOpa,Pound,Jelly Filled,Mango,Rock and Rye,Opal,0.5547338733920477,2.078243286959606,2.3562851280467623,0.27804184108715635,0.15423922747133445,439.58522181367
PouCanCreHazCit,Pound,Candy Outer,Cream Soda,Hazelnut,Citrine,0.15515588058279262,0.7759066696355458,1.7659740646541122,0.9900673950185664,0.15361477851041727,1565.3003653982175
PouJelKetMixCit,Pound,Jelly Filled,Kettle Corn,Mixed Berry,Citrine,0.16452397324210793,0.8056874095698766,1.7354072488415266,0.92971983927165,0.15296120195898583,1469.8906472953745
PouCanCocWilTau,Pound,Candy Outer,Coconut,Wild Cherry Cream,Taupe,0.2295935811048884,1.6436455533956147,2.3055808264412336,0.6619352730456189,0.15197608979818575,1046.5222165495572
PouJelLemWhiTea,Pound,Jelly Filled,Lemon,Whipped Cream,Teal,0.4042124255561175,1.4628992505667973,1.8377107747242245,0.37481152415742724,0.151503475306059,592.5784635177099
PouCanRasEggOli,Pound,Candy Outer,Raspberry Ginger Ale,Egg Nog,Olive,0.2774571362966876,1.5357493325388285,2.081366557204575,0.5456172246657465,0.15138539266990444,862.6229339880831
PouJelManRocOpa,Pound,Jelly Filled,Mango,Rock and Rye,Opal,0.2357406920392969,1.7153945428297317,2.3562851280467623,0.6408905852170306,0.15108399008053278,1013.2504840255677
PouJelGinKiwTau,Pound,Jelly Filled,Gingersnap,Kiwi,Taupe,0.224914907822086,1.6593247102008997,2.330250192781385,0.6709254825804853,0.15090114307007843,1060.7357724556873
PouCanDilMojCit,Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.19822389327190465,0.7619315739855936,1.5225696965734428,0.7606381225878491,0.15077665003039573,1202.5718018925843
PouCanOraBlaOpa,Pound,Candy Outer,Orange,Black Currant,Opal,0.2391888175388009,1.7271309466960154,2.3543459827827156,0.6272150360867002,0.15002282282413415,991.6293881704456
PouJelManRocOpa,Pound,Jelly Filled,Mango,Rock and Rye,Opal,0.322371038441576,1.8909460482948963,2.3562851280467623,0.46533907975186595,0.15001184236705636,735.7028776369377
PouCanOraBlaOpa,Pound,Candy Outer,Orange,Black Currant,Opal,0.4530639628612361,2.0236564131925867,2.3543459827827156,0.33068956959012885,0.1498235268753803,522.821483383059
PouJelKetMixCit,Pound,Jelly Filled,Kettle Corn,Mixed Berry,Citrine,0.1534023197238638,0.7618643516706717,1.7354072488415266,0.973542897170855,0.14934373877670015,1539.175070646379
PouCanDilMojCit,Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.19620315690115195,0.7631863360720388,1.5225696965734428,0.759383360501404,0.14899341262858098,1200.5880182004007
PouChoBavDilBla,Pound,Chocolate Outer,Bavarian Cream,Dill Pickle,Black,0.12554368182275352,1.122968177791727,2.3096742580880734,1.1867060802963463,0.1489834505618515,1876.1868843012683
PouJelGinKiwTau,Pound,Jelly Filled,Gingersnap,Kiwi,Taupe,0.2723399610104483,1.7842652935173677,2.330250192781385,0.5459848992640173,0.14869350617785598,863.2042289442817
PouCanCocWilTau,Pound,Candy Outer,Coconut,Wild Cherry Cream,Taupe,0.1974119351402953,1.5532611053638365,2.3055808264412336,0.7523197210773971,0.14851689198209617,1189.4203770609488
PouCanOraBlaOpa,Pound,Candy Outer,Orange,Black Currant,Opal,0.3063932155917109,1.8700202071238436,2.3543459827827156,0.4843257756588719,0.14839413179807134,765.7209170052414
PouJelWilManTau,Pound,Jelly Filled,Wild Cherry Cream,Mango,Taupe,0.1920040795600028,1.1169337172135874,1.8864937228639138,0.7695600056503265,0.14775866055108147,1216.6773333826643
PouCanCocWilTau,Pound,Candy Outer,Coconut,Wild Cherry Cream,Taupe,0.20916539311399449,1.5995073336249697,2.3055808264412336,0.706073492816264,0.147686139692285,1116.3049120333549
PouCanDilMojCit,Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.1971437153985451,0.7736349108233821,1.5225696965734428,0.7489347857500607,0.1476477862539803,1184.0687812692001
PouCanOraBlaOpa,Pound,Candy Outer,Orange,Black Currant,Opal,0.1980819667685617,1.6093123441005535,2.3543459827827156,0.7450336386821621,0.14757772845890066,1177.901052727105
PouChoBavDilBla,Pound,Chocolate Outer,Bavarian Cream,Dill Pickle,Black,0.2383291305677057,1.6921388340498575,2.3096742580880734,0.6175354240382158,0.14717668070578743,976.3258842346137
PouCanCreHazCit,Pound,Candy Outer,Cream Soda,Hazelnut,Citrine,0.14758649233285254,0.7692345978349991,1.7659740646541122,0.9967394668191131,0.14710528167755055,1575.848936616607
PouCanOraBlaOpa,Pound,Candy Outer,Orange,Black Currant,Opal,0.33719396805135404,1.9188304893914876,2.3543459827827156,0.43551549339122797,0.14685319736443142,688.5516727162701
PouJelLemWhiTea,Pound,Jelly Filled,Lemon,Whipped Cream,Teal,0.2929728881571993,1.3364959311501363,1.8377107747242245,0.5012148435740882,0.14684236030915948,792.4225984381783
PouCanRasEggOli,Pound,Candy Outer,Raspberry Ginger Ale,Egg Nog,Olive,0.25204866918623,1.498956934147572,2.081366557204575,0.5824096230570031,0.14679557041277147,920.7918575739676
PouJelLemWhiTea,Pound,Jelly Filled,Lemon,Whipped Cream,Teal,0.4845390236984182,1.5348219114956354,1.8377107747242245,0.3028888632285891,0.1467614740779043,478.8684595333738
PouCanOraBlaOpa,Pound,Candy Outer,Orange,Black Currant,Opal,0.2936535020392722,1.8547520449173869,2.3543459827827156,0.4995939378653287,0.14670750945174432,789.8599402686809
PouJelLemWhiTea,Pound,Jelly Filled,Lemon,Whipped Cream,Teal,0.1876987031153573,1.0563371390658034,1.8377107747242245,0.7813736356584211,0.14666281806161735,1235.3547279331667
PouCanOraBlaOpa,Pound,Candy Outer,Orange,Black Currant,Opal,0.2048371703773084,1.6384514266269856,2.3543459827827156,0.7158945561557299,0.14664181517145883,1131.8320510051185
PouCanDilMojCit,Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.19112837130592145,0.7575720584842611,1.5225696965734428,0.7649976380891816,0.14621275262086203,1209.4642126936358
PouJelLemWhiTea,Pound,Jelly Filled,Lemon,Whipped Cream,Teal,0.17952542863515578,1.023736802852003,1.8377107747242245,0.8139739718722214,0.1461290261982208,1286.8959850681008
PouChoBavDilBla,Pound,Chocolate Outer,Bavarian Cream,Dill Pickle,Black,0.12018364115885985,1.095458141865165,2.3096742580880734,1.2142161162229084,0.14592891400143848,1919.680357073552
PouCanDilMojCit,Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.19104046406700587,0.7602017303370133,1.5225696965734428,0.7623679662364294,0.14564313005962695,1205.306691364582
PouCanCocWilTau,Pound,Candy Outer,Coconut,Wild Cherry Cream,Taupe,0.2094216349797273,1.6105172982699694,2.3055808264412336,0.6950635281712643,0.14556134048440392,1098.8981155177337
PouCanDilMojCit,Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.2064220097252336,0.8178582096337089,1.5225696965734428,0.7047114869397338,0.14546796141055757,1114.1515754959296
PouCanDilMojCit,Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.18999128124483905,0.7574690055886231,1.5225696965734428,0.7651006909848197,0.14536246056151758,1209.6271397186133
PouCanRasEggOli,Pound,Candy Outer,Raspberry Ginger Ale,Egg Nog,Olive,0.5133038441012732,1.798917283111749,2.081366557204575,0.28244927409282594,0.1449822981554617,446.5533903736632
PouJelGinKiwTau,Pound,Jelly Filled,Gingersnap,Kiwi,Taupe,0.2717638143663089,1.7974072133087098,2.330250192781385,0.5328429794726752,0.14480744055980307,842.4268031297128
PouJelLemWhiTea,Pound,Jelly Filled,Lemon,Whipped Cream,Teal,0.2489940593965353,1.2582219242693884,1.8377107747242245,0.5794888504548361,0.1442892812497814,916.1741048387296
PouChoBavDilBla,Pound,Chocolate Outer,Bavarian Cream,Dill Pickle,Black,0.19204644329313084,1.561301424624859,2.3096742580880734,0.7483728334632143,0.14372234092381284,1183.1803325389794
PouCanOraBlaOpa,Pound,Candy Outer,Orange,Black Currant,Opal,0.4036055185421224,1.9990660044600923,2.3543459827827156,0.35527997832262326,0.14339295987853637,561.6990143147217
PouJelGinKiwTau,Pound,Jelly Filled,Gingersnap,Kiwi,Taupe,0.19574667250134847,1.5984653471498576,2.330250192781385,0.7317848456315275,0.14324444851928445,1156.954659877904
PouJelKetMixCit,Pound,Jelly Filled,Kettle Corn,Mixed Berry,Citrine,0.16189472689601014,0.8511035893997484,1.7354072488415266,0.8843036594417782,0.14316409943846906,1398.0874920350639
PouCanOraBlaOpa,Pound,Candy Outer,Orange,Black Currant,Opal,0.2071413149252188,1.6638497405600923,2.3543459827827156,0.6904962422226233,0.14303029956491659,1091.6772188391274
PouCanRasEggOli,Pound,Candy Outer,Raspberry Ginger Ale,Egg Nog,Olive,0.2566408700753895,1.5244083405988416,2.081366557204575,0.5569582166057334,0.14293824130533267,880.5530859322414
PouCanDilMojCit,Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.18682989891824106,0.7578660379677293,1.5225696965734428,0.7647036586057134,0.14286950723971456,1208.9994299978237
PouChoBavDilBla,Pound,Chocolate Outer,Bavarian Cream,Dill Pickle,Black,0.16557009621841398,1.4474527121063798,2.3096742580880734,0.8622215459816935,0.14275810432977865,1363.1755855913743
PouJelGinKiwTau,Pound,Jelly Filled,Gingersnap,Kiwi,Taupe,0.23285210770959,1.7172564084077877,2.330250192781385,0.6129937843735973,0.14273689470427006,969.1455344298399
PouCanDilMojCit,Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.19246613726312567,0.7820476747204352,1.5225696965734428,0.7405220218530075,0.14252541310432829,1170.7681691408518
PouCanOraBlaOpa,Pound,Candy Outer,Orange,Black Currant,Opal,0.4499221649060857,2.0379733107581077,2.3543459827827156,0.31637267202460784,0.1423430775144346,500.18641318133945
PouCanRasEggOli,Pound,Candy Outer,Raspberry Ginger Ale,Egg Nog,Olive,0.2601055996584709,1.534506687311346,2.081366557204575,0.546859869893229,0.14224131438773172,864.5875608795709
PouCanOraBlaOpa,Pound,Candy Outer,Orange,Black Currant,Opal,0.2970706634271472,1.8769624588402423,2.3543459827827156,0.4773835239424733,0.14181664016677997,754.7451902991203
PouJelGinKiwTau,Pound,Jelly Filled,Gingersnap,Kiwi,Taupe,0.23269880916185126,1.7209300848430684,2.330250192781385,0.6093201079383166,0.14178806351561696,963.3374378341613
PouJelKetMixCit,Pound,Jelly Filled,Kettle Corn,Mixed Berry,Citrine,0.15825327822559415,0.8401854848894047,1.7354072488415266,0.8952217639521219,0.14167177888432234,1415.3490573239362
PouCanCocWilTau,Pound,Candy Outer,Coconut,Wild Cherry Cream,Taupe,0.23388621053222824,1.700034959885063,2.3055808264412336,0.6055458665561706,0.1416288280322771,957.3703476700989
PouCanCheButAme,Pound,Candy Outer,Cherry Cola,Butter Rum,Amethyst,0.33334706615670306,1.7273002202127425,2.1511977120953465,0.42389749188260395,0.14130498527025087,670.1835675770183
PouCanDilMojCit,Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.1892327601295121,0.7784219548395367,1.5225696965734428,0.7441477417339061,0.14081713111245037,1176.500446239317
PouJelLemWhiTea,Pound,Jelly Filled,Lemon,Whipped Cream,Teal,0.17902999633635308,1.05322721888113,1.8377107747242245,0.7844835558430945,0.14044608812851844,1240.2715237249695
PouCanRasEggOli,Pound,Candy Outer,Raspberry Ginger Ale,Egg Nog,Olive,0.3778691903719388,1.7100093637614202,2.081366557204575,0.37135719344315476,0.14032444202516034,587.1171533518948
PouCanOraBlaOpa,Pound,Candy Outer,Orange,Black Currant,Opal,0.19651905939648326,1.6433138645565044,2.3543459827827156,0.7110321182262112,0.1397313630745041,1124.144517907779
PouCanCreHazCit,Pound,Candy Outer,Cream Soda,Hazelnut,Citrine,0.14020186215826824,0.7721962179278626,1.7659740646541122,0.9937778467262496,0.13932950468265426,1571.1666038412277
PouCanDilMojCit,Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.18949213790090555,0.7883771434251508,1.5225696965734428,0.734192553148292,0.13912371652699407,1160.7612547367248
PouJelAcaMixSla,Pound,Jelly Filled,Acai Berry,Mixed Berry,Slate,0.44505176978522254,1.2000047637633622,1.5118713466693592,0.311866582905997,0.1387967746591838,493.06226892674937
